,Unnamed: 0,Orden,Expediente,Caratula,Fecha
4093,4093,49,350/22-C,S.................... S/MEDIDA CAUTELAR,26-05-2022
4094,4094,50,1354/17,S.................... S/VIOLENCIA FAMILIAR,26-05-2022
4095,4095,51,61/14,S.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,26-05-2022
4096,4096,52,186/22-S,T.................... S/VIOLENCIA DE GENERO,26-05-2022
4097,4097,53,347/21-C,V.................... S/ALIMENTOS,26-05-2022
4098,4098,54,1593/19,V.................... S/FILIACION Y DAÑO MORAL,26-05-2022
4099,4099,55,739/15,Y.................... S/DECLARACION DE INCAPACIDAD,26-05-2022
4100,4100,1,238/20,A.................... S/HOMOLOGACION DE CONVENIO,27-05-2022
4101,4101,2,230/22-S,A.................... S/VIOLENCIA FAMILIAR,27-05-2022
4102,4102,3,50/10-JC,C.................... S/.JUICIO DE INCAPACIDAD,27-05-2022
4103,4103,4,353/22-C,C.................... S/DIVORCIO,27-05-2022
4104,4104,5,1303/15,C.................... S/ELEVA ACTUACIONES,27-05-2022
4105,4105,6,262/20,C.................... S/ELEVA ACTUACIONES,27-05-2022
4106,4106,7,176/16,C.................... S/INCIDENTE,27-05-2022
4107,4107,8,451/16,C.................... S/INCIDENTE,27-05-2022
4108,4108,9,333/21-C,C.................... S/MEDIDA CAUTELAR,27-05-2022
4109,4109,10,278/18,C.................... S/PROTECCION INTEGRAL,27-05-2022
4110,4110,11,1571/19,C.................... S/TUTELA,27-05-2022
4111,4111,12,187/22-S,C.................... S/VIOLENCIA DE GENERO,27-05-2022
4112,4112,13,886/20,D.................... S/EJECUCION DE HONORARIOS,27-05-2022
4113,4113,14,62/22-OF,D.................... S/OFICIO,27-05-2022
4114,4114,15,63/22-OF,D.................... S/OFICIO,27-05-2022
4115,4115,16,68/22-OF,D.................... S/OFICIO,27-05-2022
4116,4116,17,216/22-C,D.................... S/PRESENTACION,27-05-2022
4117,4117,18,206/22-S,D.................... S/PROTECCION INTEGRAL,27-05-2022
4118,4118,19,252/18,D.................... S/VIOLENCIA FAMILIAR,27-05-2022
4119,4119,20,411/17,D.................... S/VIOLENCIA FAMILIAR (DENUNCIA,27-05-2022
4120,4120,21,1091/18,E.................... S/COMPENSACION ECONOMICA,27-05-2022
4121,4121,22,342/22-S,E.................... S/VIOLENCIA DE GENERO,27-05-2022
4122,4122,23,791/17,F.................... S/DIVORCIO VINCULAR,27-05-2022
4123,4123,24,115/20,F.................... S/VIOLENCIA FAMILIAR,27-05-2022
4124,4124,25,42/22-S,F.................... S/VIOLENCIA FAMILIAR,27-05-2022
4125,4125,26,11/17,F.................... S/VIOLENCIA FAMILIAR (DENUNCIA,27-05-2022
4126,4126,27,228/08-JC,G.................... S/.DECLARACION DE INCAPACIDAD,27-05-2022
4127,4127,28,245/22-S,G.................... S/VIOLENCIA DE GENERO,27-05-2022
4128,4128,29,79/22-S,G.................... S/VIOLENCIA DE GENERO,27-05-2022
4129,4129,30,1361/15,G.................... S/VIOLENCIA FAMILIAR (DENUNCIA,27-05-2022
4130,4130,31,200/09-JC,H.................... S/.JUICIO DE INCAPACIDAD,27-05-2022
4131,4131,32,1466/18,H.................... S/VIOLENCIA FAMILIAR,27-05-2022
4132,4132,33,124/22-S,J.................... S/ELEVA ACTUACIONES,27-05-2022
4133,4133,34,33/20,J.................... S/ELEVA ACTUACIONES,27-05-2022
4134,4134,35,336/22-S,J.................... S/ELEVA ACTUACIONES,27-05-2022
4135,4135,36,383/22-C,L.................... S/ALIMENTOS,27-05-2022
4136,4136,37,518/16,L.................... S/GUARDA JUDICIAL,27-05-2022
4137,4137,38,280/21-C,L.................... S/INCIDENTE DE CESACION DE CUOTA,27-05-2022
4138,4138,39,422/22-C,L.................... S/MEDIDA CAUTELAR,27-05-2022
4139,4139,40,364/20,L.................... S/VIOLENCIA FAMILIAR,27-05-2022
4140,4140,41,403/19,M.................... S/ALIMENTOS,27-05-2022
4141,4141,42,129/20,M.................... S/HOMOLOGACION DE CONVENIO,27-05-2022
4142,4142,43,32/22-S,M.................... S/VIOLENCIA DE GENERO,27-05-2022
4143,4143,44,244/22-S,M.................... S/VIOLENCIA FAMILIAR,27-05-2022
4144,4144,45,328/19,M.................... S/VIOLENCIA FAMILIAR,27-05-2022
4145,4145,46,1293/16,P.................... S/DIVORCIO VINCULAR,27-05-2022
4146,4146,47,1183/15,P.................... S/FILIACION Y DAÑO MORAL,27-05-2022
4147,4147,48,394/22-S,P.................... S/VIOLENCIA DE GENERO,27-05-2022
4148,4148,49,1297/17,P.................... S/VIOLENCIA FAMILIAR,27-05-2022
4149,4149,50,257/19,R.................... S/ALIMENTOS,27-05-2022
4150,4150,51,116/11,R.................... S/HOMOLOGACION DE CONVENIO,27-05-2022
4151,4151,52,108/22-S,R.................... S/VIOLENCIA DE GENERO,27-05-2022
4152,4152,53,661/20,R.................... S/VIOLENCIA FAMILIAR,27-05-2022
4153,4153,54,365/22-C,S.................... S/INFORMACION SUMARIA,27-05-2022
4154,4154,55,818/19,U.................... S/INSCRIPCION DE NACIMIENTO,27-05-2022
4155,4155,56,252/22-S,V.................... S/VIOLENCIA DE GENERO,27-05-2022
4156,4156,57,478/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,27-05-2022
4157,4157,58,359/22-C,Z.................... S/RESTRICCION DE LA CAPACIDAD,27-05-2022
4158,4158,1,593/18,A.................... S/ALIMENTOS,30-05-2022
4159,4159,2,716/12,A.................... S/ALIMENTOS,30-05-2022
4160,4160,3,327/22-S,A.................... S/VIOLENCIA DE GENERO,30-05-2022
4161,4161,4,22/15,A.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,30-05-2022
4162,4162,5,184/21-C,B.................... S/EJECUCION DE SENTENCIA,30-05-2022
4163,4163,6,435/16,B.................... S/INCIDENTE,30-05-2022
4164,4164,7,1214/19,B.................... S/PROTECCION INTEGRAL,30-05-2022
4165,4165,8,76/22-S,B.................... S/VIOLENCIA DE GENERO,30-05-2022
4166,4166,9,257/20,C.................... S/ELEVA ACTUACIONES,30-05-2022
4167,4167,10,370/22-S,C.................... S/ELEVA ACTUACIONES,30-05-2022
4168,4168,11,278/18,C.................... S/PROTECCION INTEGRAL,30-05-2022
4169,4169,12,352/21-S,C.................... S/VIOLENCIA DE GENERO,30-05-2022
4170,4170,13,70/22-S,C.................... S/VIOLENCIA FAMILIAR,30-05-2022
4171,4171,14,1948/18,D.................... S/CUIDADO PERSONAL,30-05-2022
4172,4172,15,1311/18,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4173,4173,16,2008/18,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4174,4174,17,250/21-C,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4175,4175,18,277/22-C,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4176,4176,19,766/19,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4177,4177,20,91/22-C,D.................... S/EJECUCION DE HONORARIOS,30-05-2022
4178,4178,21,364/22-S,D.................... S/ELEVA ACTUACIONES,30-05-2022
4179,4179,22,279/22-S,F.................... S/VIOLENCIA DE GENERO,30-05-2022
4180,4180,23,01/17,F.................... S/VIOLENCIA FAMILIAR (ART.61 COD. DE,30-05-2022
4181,4181,24,385/20,G.................... S/ALIMENTOS,30-05-2022
4182,4182,25,838/15,G.................... S/ALIMENTOS,30-05-2022
4183,4183,26,344/22-S,G.................... S/VIOLENCIA DE GENERO,30-05-2022
4184,4184,27,273/22-S,G.................... S/VIOLENCIA FAMILIAR,30-05-2022
4185,4185,28,295/22-S,G.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,30-05-2022
4186,4186,29,329/21-C,I.................... S/HOMOLOGACION DE CONVENIO,30-05-2022
4187,4187,30,471/16,I.................... S/INCIDENTE,30-05-2022
4188,4188,31,261/10-JC,J.................... S/DECLARACION DE INCAPACIDAD,30-05-2022
4189,4189,32,262/22-S,J.................... S/ELEVA ACTUACIONES,30-05-2022
4190,4190,33,420/22-S,J.................... S/ELEVA ACTUACIONES,30-05-2022
4191,4191,34,398/19,K.................... S/VIOLENCIA FAMILIAR (DENUNCIA,30-05-2022
4192,4192,35,1307/17,L.................... S/DIVORCIO VINCULAR,30-05-2022
4193,4193,36,1452/19,L.................... S/INCIDENTE DE MODIFICACION DE,30-05-2022
4194,4194,37,282/22-C,L.................... S/INCIDENTE DE MODIFICACION DE,30-05-2022
4195,4195,38,920/17,L.................... S/LIQUIDACION SOCIEDAD CONYUGAL,30-05-2022
4196,4196,39,248/22-S,L.................... S/VIOLENCIA DE GENERO,30-05-2022
4197,4197,40,1332/16,M.................... S/ALIMENTOS,30-05-2022
4198,4198,41,347/22-C,M.................... S/MEDIDA CAUTELAR,30-05-2022
4199,4199,42,101/21-C,M.................... S/TUTELA,30-05-2022
4200,4200,43,691/20,N.................... S/VIOLENCIA FAMILIAR,30-05-2022
4201,4201,44,1250/17,O.................... S/GUARDA JUDICIAL,30-05-2022
4202,4202,45,154/21-C,O.................... S/HOMOLOGACION DE CONVENIO,30-05-2022
4203,4203,46,08/17,O.................... S/VIOLENCIA FAMILIAR (DENUNCIA,30-05-2022
4204,4204,47,426/19,P.................... S/FILIACION Y DAÑO MORAL,30-05-2022
4205,4205,48,142/22-S,P.................... S/VIOLENCIA DE GENERO,30-05-2022
4206,4206,49,61/22-S,P.................... S/VIOLENCIA DE GENERO,30-05-2022
4207,4207,50,269/20,R.................... S/CUIDADO PERSONAL,30-05-2022
4208,4208,51,1397/19,R.................... S/INSCRIPCION DE NACIMIENTO,30-05-2022
4209,4209,52,1281/19,R.................... S/VIOLENCIA FAMILIAR,30-05-2022
4210,4210,53,318/21-C,S.................... S/ALIMENTOS,30-05-2022
4211,4211,54,247/21-C,S.................... S/HOMOLOGACION DE CONVENIO,30-05-2022
4212,4212,55,317/21-C,S.................... S/HOMOLOGACION DE CONVENIO,30-05-2022
4213,4213,56,389/19,V.................... S/ALIMENTOS,30-05-2022
4214,4214,57,195/22-S,V.................... S/VIOLENCIA DE GENERO,30-05-2022
4215,4215,58,471/14,Z.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,30-05-2022
4216,4216,1,285/22-C,A.................... S/ALIMENTOS,31-05-2022
4217,4217,2,41/22-S,A.................... S/VIOLENCIA DE GENERO,31-05-2022
4218,4218,3,1603/18,A.................... S/VIOLENCIA FAMILIAR,31-05-2022
4219,4219,4,912/15,B.................... S/DECLARACION DE INCAPACIDAD,31-05-2022
4220,4220,5,292/22-C,C.................... S/MEDIDA CAUTELAR,31-05-2022
4221,4221,6,293/22-C,C.................... S/MEDIDA CAUTELAR,31-05-2022
4222,4222,7,278/18,C.................... S/PROTECCION INTEGRAL,31-05-2022
4223,4223,8,430/22-S,C.................... S/VIOLENCIA DE GENERO,31-05-2022
4224,4224,9,128/22-C,D.................... S/EJECUCION DE HONORARIOS,31-05-2022
4225,4225,10,986/20,D.................... S/EJECUCION DE HONORARIOS,31-05-2022
4226,4226,11,15/22-S,D.................... S/ELEVA ACTUACIONES,31-05-2022
4227,4227,12,61/22-OF,D.................... S/OFICIO,31-05-2022
4228,4228,13,76/22-S-OF,D.................... S/OFICIO,31-05-2022
4229,4229,14,395/22-S,D.................... S/VIOLENCIA DE GENERO,31-05-2022
4230,4230,15,1233/19,E.................... S/ALIMENTOS,31-05-2022
4231,4231,16,826/12,E.................... S/ALIMENTOS,31-05-2022
4232,4232,17,405/20,F.................... S/DIVORCIO,31-05-2022
4233,4233,18,489/19,F.................... S/INCIDENTE,31-05-2022
4234,4234,19,77/22-S,F.................... S/PROTECCION INTEGRAL,31-05-2022
4235,4235,20,279/22-S,F.................... S/VIOLENCIA DE GENERO,31-05-2022
4236,4236,21,1715/18,G.................... S/FILIACION Y DAÑO MORAL,31-05-2022
4237,4237,22,125/21-C,G.................... S/HOMOLOGACION DE CONVENIO,31-05-2022
4238,4238,23,406/22-C,G.................... S/MEDIDA CAUTELAR,31-05-2022
4239,4239,24,123/22-S,J.................... S/ELEVA ACTUACIONES,31-05-2022
4240,4240,25,102/22-C,L.................... S/CUIDADO PERSONAL,31-05-2022
4241,4241,26,82/22-C,L.................... S/INCIDENTE,31-05-2022
4242,4242,27,280/21-C,L.................... S/INCIDENTE DE CESACION DE CUOTA,31-05-2022
4243,4243,28,431/22-S,L.................... S/PROTECCION INTEGRAL,31-05-2022
4244,4244,29,1005/15,M.................... S/ALIMENTOS,31-05-2022
4245,4245,30,120/18,M.................... S/ALIMENTOS,31-05-2022
4246,4246,31,129/20,M.................... S/HOMOLOGACION DE CONVENIO,31-05-2022
4247,4247,32,888/20,O.................... S/DECLARACION DE ADOPTABILIDAD,31-05-2022
4248,4248,33,357/22-C,P.................... S/DIVORCIO,31-05-2022
4249,4249,34,275/22-C,P.................... S/MEDIDA CAUTELAR,31-05-2022
4250,4250,35,616/18,P.................... S/VIOLENCIA FAMILIAR (DENUNCIA,31-05-2022
4251,4251,36,1086/19,R.................... S/FILIACION Y DAÑO MORAL,31-05-2022
4252,4252,37,47/22-C,S.................... S/ALIMENTOS,31-05-2022
4253,4253,38,434/22-S,T.................... S/VIOLENCIA DE GENERO,31-05-2022
4254,4254,39,347/21-C,V.................... S/ALIMENTOS,31-05-2022
4255,4255,1,413/22-C,A.................... S/ALIMENTOS,01-06-2022
4256,4256,2,424/22-C,A.................... S/ALIMENTOS,01-06-2022
4257,4257,3,412/22-C,A.................... S/DIVORCIO,01-06-2022
4258,4258,4,432/22-C,A.................... S/HOMOLOGACION DE CONVENIO,01-06-2022
4259,4259,5,425/22-C,A.................... S/INFORMACION SUMARIA,01-06-2022
4260,4260,6,1192/18,A.................... S/PROTECCION INTEGRAL,01-06-2022
4261,4261,7,729/19,A.................... S/PROTECCION INTEGRAL,01-06-2022
4262,4262,8,133/19,A.................... S/VIOLENCIA FAMILIAR,01-06-2022
4263,4263,9,770/07-JC,B.................... S/.JUICIO DE INCAPACIDAD,01-06-2022
4264,4264,10,435/22-C,B.................... S/INCIDENTE,01-06-2022
4265,4265,11,340/22-S,B.................... S/VIOLENCIA FAMILIAR,01-06-2022
4266,4266,12,398/20,B.................... S/VIOLENCIA FAMILIAR,01-06-2022
4267,4267,13,389/22-C,C.................... S/ALIMENTOS,01-06-2022
4268,4268,14,48/21-S,C.................... S/CONTROL DE LEGALIDAD,01-06-2022
4269,4269,15,386/22-C,C.................... S/DIVORCIO,01-06-2022
4270,4270,16,402/22-C,C.................... S/DIVORCIO,01-06-2022
4271,4271,17,195/20,C.................... S/ELEVA ACTUACIONES,01-06-2022
4272,4272,18,706/17,C.................... S/ELEVA ACTUACIONES,01-06-2022
4273,4273,19,710/17,C.................... S/ELEVA ACTUACIONES,01-06-2022
4274,4274,20,711/17,C.................... S/ELEVA ACTUACIONES,01-06-2022
4275,4275,21,751/17,C.................... S/ELEVA ACTUACIONES,01-06-2022
4276,4276,22,433/22-C,C.................... S/INFORMACION SUMARIA,01-06-2022
4277,4277,23,423/22-C,C.................... S/MEDIDA CAUTELAR,01-06-2022
4278,4278,24,414/22-C,C.................... S/TUTELA,01-06-2022
4279,4279,25,138/22-S,C.................... S/VIOLENCIA DE GENERO,01-06-2022
4280,4280,26,184/22-S,C.................... S/VIOLENCIA DE GENERO,01-06-2022
4281,4281,27,55/22-S,C.................... S/VIOLENCIA DE GENERO,01-06-2022
4282,4282,28,831/19,C.................... S/VIOLENCIA FAMILIAR,01-06-2022
4283,4283,29,377/22-C,D.................... S/FILIACION Y DAÑO MORAL,01-06-2022
4284,4284,30,404/22-C,D.................... S/MEDIDA CAUTELAR,01-06-2022
4285,4285,31,71/22-OF,D.................... S/OFICIO,01-06-2022
4286,4286,32,72/22-OF,D.................... S/OFICIO,01-06-2022
4287,4287,33,73/22-OF,D.................... S/OFICIO,01-06-2022
4288,4288,34,74/22-OF,D.................... S/OFICIO,01-06-2022
4289,4289,35,373/22-C,D.................... S/TUTELA,01-06-2022
4290,4290,36,535/20,E.................... S/.SOLICITA MEDIDAS,01-06-2022
4291,4291,37,957/18,E.................... S/VIOLENCIA FAMILIAR,01-06-2022
4292,4292,38,382/22-C,F.................... S/DIVORCIO,01-06-2022
4293,4293,39,1790/18,F.................... S/PROTECCION INTEGRAL,01-06-2022
4294,4294,40,206/20,G.................... S/PROTECCION DE PERSONA,01-06-2022
4295,4295,41,894/17,G.................... S/VIOLENCIA FAMILIAR,01-06-2022
4296,4296,42,168/22-S,J.................... S/ELEVA ACTUACIONES,01-06-2022
4297,4297,43,207/22-S,J.................... S/ELEVA ACTUACIONES,01-06-2022
4298,4298,44,263/22-S,J.................... S/ELEVA ACTUACIONES,01-06-2022
4299,4299,45,428/22-S,J.................... S/PRESENTACION,01-06-2022
4300,4300,46,435/20,J.................... S/VIOLENCIA FAMILIAR,01-06-2022
4301,4301,47,858/20,L.................... S/EJECUCION DE SENTENCIA,01-06-2022
4302,4302,48,955/19,L.................... S/FILIACION Y DAÑO MORAL,01-06-2022
4303,4303,49,410/22-C,L.................... S/HOMOLOGACION DE CONVENIO,01-06-2022
4304,4304,50,422/22-C,L.................... S/MEDIDA CAUTELAR,01-06-2022
4305,4305,51,420/22-S,L.................... S/VIOLENCIA DE GENERO,01-06-2022
4306,4306,52,1051/18,L.................... S/VIOLENCIA FAMILIAR,01-06-2022
4307,4307,53,408/22-C,M.................... S/DIVORCIO,01-06-2022
4308,4308,54,407/22-C,M.................... S/HOMOLOGACION DE CONVENIO,01-06-2022
4309,4309,55,1801/18,M.................... S/VIOLENCIA DE GENERO,01-06-2022
4310,4310,56,32/22-S,M.................... S/VIOLENCIA DE GENERO,01-06-2022
4311,4311,57,472/17,N.................... S/VIOLENCIA FAMILIAR (DENUNCIA,01-06-2022
4312,4312,58,321/15,O.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,01-06-2022
4313,4313,59,1183/15,P.................... S/FILIACION Y DAÑO MORAL,01-06-2022
4314,4314,60,387/22-C,P.................... S/INFORMACION SUMARIA,01-06-2022
4315,4315,61,59/22-OF,P.................... S/OFICIO,01-06-2022
4316,4316,62,394/22-S,P.................... S/VIOLENCIA DE GENERO,01-06-2022
4317,4317,63,466/20,P.................... S/VIOLENCIA FAMILIAR,01-06-2022
4318,4318,64,403/22-C,R.................... S/HOMOLOGACION DE CONVENIO,01-06-2022
4319,4319,65,132/18,R.................... S/PROTECCION DE PERSONA,01-06-2022
4320,4320,66,396/22-S,R.................... S/PROTECCION INTEGRAL,01-06-2022
4321,4321,67,64/20,R.................... S/PROTECCION INTEGRAL,01-06-2022
4322,4322,68,1517/18,R.................... S/VIOLENCIA FAMILIAR (DENUNCIA,01-06-2022
4323,4323,69,1697/18,S.................... S/DERECHO Y DEBER DE COMUNICACION,01-06-2022
4324,4324,70,426/22-C,S.................... S/MEDIDA CAUTELAR,01-06-2022
4325,4325,71,415/22-C,T.................... S/LIQUIDACION SOCIEDAD CONYUGAL,01-06-2022
4326,4326,72,243/21-C,U.................... S/INCIDENTE,01-06-2022
4327,4327,73,381/22-C,V.................... S/ALIMENTOS,01-06-2022
4328,4328,74,345/21-C,V.................... S/MEDIDA CAUTELAR,01-06-2022
4329,4329,75,185/21-S,V.................... S/PROTECCION INTEGRAL,01-06-2022
4330,4330,76,378/22-C,V.................... S/RESTRICCION DE LA CAPACIDAD,01-06-2022
4331,4331,77,1768/19,Y.................... S/PROTECCION INTEGRAL,01-06-2022
4332,4332,1,1088/16,A.................... S/ALIMENTOS,02-06-2022
4333,4333,2,390/22-S,A.................... S/PROTECCION DE PERSONA,02-06-2022
4334,4334,3,186/20,C.................... S/ELEVA ACTUACIONES,02-06-2022
4335,4335,4,233/22-S,C.................... S/VIOLENCIA DE GENERO,02-06-2022
4336,4336,5,1948/18,D.................... S/CUIDADO PERSONAL,02-06-2022
4337,4337,6,364/22-S,D.................... S/ELEVA ACTUACIONES,02-06-2022
4338,4338,7,249/22-C,D.................... S/IMPUGNACION DE PATERNIDAD,02-06-2022
4339,4339,8,339/21-C,D.................... S/INCIDENTE,02-06-2022
4340,4340,9,240/22-S,D.................... S/VIOLENCIA FAMILIAR,02-06-2022
4341,4341,10,96/22-S,F.................... S/VIOLENCIA DE GENERO,02-06-2022
4342,4342,11,385/20,G.................... S/ALIMENTOS,02-06-2022
4343,4343,12,817/20,G.................... S/DIVORCIO,02-06-2022
4344,4344,13,1152/17,G.................... S/FILIACION Y DAÑO MORAL,02-06-2022
4345,4345,14,258/22-C,G.................... S/INCIDENTE,02-06-2022
4346,4346,15,183/22-S,G.................... S/VIOLENCIA DE GENERO,02-06-2022
4347,4347,16,263/21-S,G.................... S/VIOLENCIA DE GENERO,02-06-2022
4348,4348,17,299/22-S,G.................... S/VIOLENCIA DE GENERO,02-06-2022
4349,4349,18,135/21-S,G.................... S/VIOLENCIA FAMILIAR,02-06-2022
4350,4350,19,514/20,H.................... S/VIOLENCIA FAMILIAR,02-06-2022
4351,4351,20,367/22-C,I.................... S/BENEFICIO DE LITIGAR SIN GASTOS,02-06-2022
4352,4352,21,136/22-S,J.................... S/ELEVA ACTUACIONES,02-06-2022
4353,4353,22,231/20,J.................... S/ELEVA ACTUACIONES,02-06-2022
